company,observation_id,metric,component,value,unit,period,boundary,geography,source_url,source_locator,evidence_status,assurance,caveat,full_record_file
nucor,N07,Scrap and virgin iron feedstock,DRI_supplied_to_mills_metric_tonnes,3370000,"mixed: net/short tons, gross/long tons, metric tonnes",2025,Scrap recycling total company; pig iron received; own Trinidad/Louisiana DRI supplied internally to mills,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://s202.q4cdn.com/531038915/files/doc_financials/2025/ar/a1091887-5d3b-4cc2-b1c5-7623695cc1b5.pdf,1;11-12 Raw Materials; SASB2,reported,Not independently established,"22.5m net tons from SASB2, approximately20m gross tons in10K1.1short ton=0.90718474t;1gross/long ton=1.0160469088t. Scrap22.5m short=20.41165665Mt;20m gross=20.320938176Mt, consistent rough rounding. Pig iron >2.032093818Mt. Receipts/recycling are not exact consumed charge quantities. 10K11 says roughly1.1tons scrap+substitutes per ton steel; no per-grade breakdown.",nucor-footprint.json
nucor,N08,Enterprise water flows,freshwater_withdrawal_m3,41300000,m3 and percent,2025,"Process water, steel mills, DRI and product divisions; unavailable data estimated",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,50 Enterprise Water Consumption & Discharge,reported including company estimates,Not independently established,"Withdrawals-discharge=24m m3 DERIVED apparent net use, not a separately measured reported consumption number; storage/other boundary adjustments unavailable. Withdrawal shares sum100%. Recycling is internal circulation, not new water supply.",nucor-footprint.json
nucor,N08,Enterprise water flows,discharge_m3,17300000,m3 and percent,2025,"Process water, steel mills, DRI and product divisions; unavailable data estimated",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,50 Enterprise Water Consumption & Discharge,reported including company estimates,Not independently established,"Withdrawals-discharge=24m m3 DERIVED apparent net use, not a separately measured reported consumption number; storage/other boundary adjustments unavailable. Withdrawal shares sum100%. Recycling is internal circulation, not new water supply.",nucor-footprint.json
nucor,N08,Enterprise water flows,surface_freshwater_withdrawal_percent,24,m3 and percent,2025,"Process water, steel mills, DRI and product divisions; unavailable data estimated",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,50 Enterprise Water Consumption & Discharge,reported including company estimates,Not independently established,"Withdrawals-discharge=24m m3 DERIVED apparent net use, not a separately measured reported consumption number; storage/other boundary adjustments unavailable. Withdrawal shares sum100%. Recycling is internal circulation, not new water supply.",nucor-footprint.json
nucor,N08,Enterprise water flows,renewable_groundwater_percent,41,m3 and percent,2025,"Process water, steel mills, DRI and product divisions; unavailable data estimated",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,50 Enterprise Water Consumption & Discharge,reported including company estimates,Not independently established,"Withdrawals-discharge=24m m3 DERIVED apparent net use, not a separately measured reported consumption number; storage/other boundary adjustments unavailable. Withdrawal shares sum100%. Recycling is internal circulation, not new water supply.",nucor-footprint.json
nucor,N08,Enterprise water flows,nonrenewable_groundwater_percent,12,m3 and percent,2025,"Process water, steel mills, DRI and product divisions; unavailable data estimated",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,50 Enterprise Water Consumption & Discharge,reported including company estimates,Not independently established,"Withdrawals-discharge=24m m3 DERIVED apparent net use, not a separately measured reported consumption number; storage/other boundary adjustments unavailable. Withdrawal shares sum100%. Recycling is internal circulation, not new water supply.",nucor-footprint.json
nucor,N08,Enterprise water flows,third_party_withdrawal_percent,23,m3 and percent,2025,"Process water, steel mills, DRI and product divisions; unavailable data estimated",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,50 Enterprise Water Consumption & Discharge,reported including company estimates,Not independently established,"Withdrawals-discharge=24m m3 DERIVED apparent net use, not a separately measured reported consumption number; storage/other boundary adjustments unavailable. Withdrawal shares sum100%. Recycling is internal circulation, not new water supply.",nucor-footprint.json
nucor,N08,Enterprise water flows,enterprise_recycled_percent,69,m3 and percent,2025,"Process water, steel mills, DRI and product divisions; unavailable data estimated",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,50 Enterprise Water Consumption & Discharge,reported including company estimates,Not independently established,"Withdrawals-discharge=24m m3 DERIVED apparent net use, not a separately measured reported consumption number; storage/other boundary adjustments unavailable. Withdrawal shares sum100%. Recycling is internal circulation, not new water supply.",nucor-footprint.json
nucor,N09,Steel-mill water pressure,withdrawal_m3,30000000,m3; percent; m3/metric tonne,2025,Steel mills; stress based on WRI Aqueduct4.0 location assessment,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,7 EM-IS-140a.1; CSR50,reported,Not independently established,"CSR splits high6%,extremely high16%. Rounded30m/23m=1.3043m3/t vs reported1.297; use reported intensity, do not force exact reconciliation. Stress% is operations, not volume-weighted water exposure.",nucor-footprint.json
nucor,N09,Steel-mill water pressure,recycled_percent,83,m3; percent; m3/metric tonne,2025,Steel mills; stress based on WRI Aqueduct4.0 location assessment,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,7 EM-IS-140a.1; CSR50,reported,Not independently established,"CSR splits high6%,extremely high16%. Rounded30m/23m=1.3043m3/t vs reported1.297; use reported intensity, do not force exact reconciliation. Stress% is operations, not volume-weighted water exposure.",nucor-footprint.json
nucor,N09,Steel-mill water pressure,high_or_extremely_high_water_stress_operations_percent,22,m3; percent; m3/metric tonne,2025,Steel mills; stress based on WRI Aqueduct4.0 location assessment,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,7 EM-IS-140a.1; CSR50,reported,Not independently established,"CSR splits high6%,extremely high16%. Rounded30m/23m=1.3043m3/t vs reported1.297; use reported intensity, do not force exact reconciliation. Stress% is operations, not volume-weighted water exposure.",nucor-footprint.json
nucor,N09,Steel-mill water pressure,withdrawal_intensity_m3_per_t,1.297,m3; percent; m3/metric tonne,2025,Steel mills; stress based on WRI Aqueduct4.0 location assessment,Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/6d377ab4-2e50-4f66-95a6-c80d5be2b416/hwsy/publication-web-resources/pdf/SASB.pdf,7 EM-IS-140a.1; CSR50,reported,Not independently established,"CSR splits high6%,extremely high16%. Rounded30m/23m=1.3043m3/t vs reported1.297; use reported intensity, do not force exact reconciliation. Stress% is operations, not volume-weighted water exposure.",nucor-footprint.json
nucor,N10,Enterprise and scrap-group waste,enterprise_total_tons,1279000,tons as reported; exact short/metric basis unconfirmed; percent,2025,"Enterprise=steel mills,DRI,products; scrap/DJJ separate; combined covers>95% company waste, DJJ table>90% segment",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,48 Enterprise Waste and Scrap Recycling Group,reported including company estimates,Not independently established,"Hazardous+nonhazardous=1,278,000, 1,000below roundedtotal. Company estimates missing facility data. Avoid metric conversion until ton basis confirmed. Beneficial reuse not same endpoint as recycling; no avoided-impact credit.",nucor-footprint.json
nucor,N10,Enterprise and scrap-group waste,hazardous_tons,434000,tons as reported; exact short/metric basis unconfirmed; percent,2025,"Enterprise=steel mills,DRI,products; scrap/DJJ separate; combined covers>95% company waste, DJJ table>90% segment",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,48 Enterprise Waste and Scrap Recycling Group,reported including company estimates,Not independently established,"Hazardous+nonhazardous=1,278,000, 1,000below roundedtotal. Company estimates missing facility data. Avoid metric conversion until ton basis confirmed. Beneficial reuse not same endpoint as recycling; no avoided-impact credit.",nucor-footprint.json
nucor,N10,Enterprise and scrap-group waste,nonhazardous_tons,844000,tons as reported; exact short/metric basis unconfirmed; percent,2025,"Enterprise=steel mills,DRI,products; scrap/DJJ separate; combined covers>95% company waste, DJJ table>90% segment",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,48 Enterprise Waste and Scrap Recycling Group,reported including company estimates,Not independently established,"Hazardous+nonhazardous=1,278,000, 1,000below roundedtotal. Company estimates missing facility data. Avoid metric conversion until ton basis confirmed. Beneficial reuse not same endpoint as recycling; no avoided-impact credit.",nucor-footprint.json
nucor,N10,Enterprise and scrap-group waste,enterprise_recycled_percent,55,tons as reported; exact short/metric basis unconfirmed; percent,2025,"Enterprise=steel mills,DRI,products; scrap/DJJ separate; combined covers>95% company waste, DJJ table>90% segment",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,48 Enterprise Waste and Scrap Recycling Group,reported including company estimates,Not independently established,"Hazardous+nonhazardous=1,278,000, 1,000below roundedtotal. Company estimates missing facility data. Avoid metric conversion until ton basis confirmed. Beneficial reuse not same endpoint as recycling; no avoided-impact credit.",nucor-footprint.json
nucor,N10,Enterprise and scrap-group waste,enterprise_landfilled_percent,45,tons as reported; exact short/metric basis unconfirmed; percent,2025,"Enterprise=steel mills,DRI,products; scrap/DJJ separate; combined covers>95% company waste, DJJ table>90% segment",Primarily North America; company-wide boundaries include Trinidad DRI when stated,https://indd.adobe.com/view/publication/cc4a577c-36f1-4ae0-a823-7e9f3f547ca5/4a1d/publication-web-resources/pdf/2025_Sustainability_Report.pdf,48 Enterprise Waste and Scrap Recycling Group,reported including company estimates,Not independently established,"Hazardous+nonhazardous=1,278,000, 1,000below roundedtotal. Company estimates missing facility data. Avoid metric conversion until ton basis confirmed. Beneficial reuse not same endpoint as recycling; no avoided-impact credit.",nucor-footprint.json
